2014/11/13,20.40,18.80,20.40,18.80,1804959
2014/11/12,18.55,17.05,18.55,17.05,1376558
2014/11/11,16.88,18.30,18.45,16.70,2964051
2014/11/10,18.54,18.90,19.05,18.50,677983
2014/11/09,18.86,19.55,19.55,18.65,651500
2014/11/06,19.09,19.10,19.65,18.55,906896
2014/11/05,18.92,19.75,19.75,18.00,1188928
2014/11/04,19.73,21.10,21.10,19.60,1005647
2014/11/03,21.22,21.50,21.65,21.00,839019
2014/11/02,21.87,22.60,22.60,21.00,895032
2014/10/30,22.38,22.85,23.20,22.10,900319
2014/10/29,22.80,22.45,23.00,22.45,1158942
2014/10/28,22.50,22.70,22.70,22.40,1215837
2014/10/27,22.74,22.65,22.80,22.55,332405
2014/10/26,22.81,23.00,23.00,22.50,236002
2014/10/23,22.89,22.60,22.95,22.60,161555
2014/10/22,22.90,23.00,23.45,22.80,525030
2014/10/21,22.98,22.35,23.40,22.30,1464657
2014/10/20,22.50,22.60,22.60,22.35,191611
2014/10/19,22.69,22.90,23.30,22.50,159095
2014/10/16,22.64,22.80,23.00,22.50,763531
2014/10/15,23.09,23.05,23.20,22.90,479204
2014/10/14,23.26,23.00,23.40,22.85,555334
2014/10/13,23.28,23.00,23.30,22.95,507923
2014/10/12,23.24,23.85,24.35,23.10,710008
2014/10/02,24.29,24.00,24.35,23.80,550473
2014/10/01,23.99,23.75,24.00,23.70,1074336
2014/09/30,23.81,23.90,24.00,23.70,1158178
2014/09/29,23.90,23.65,24.00,23.45,376081
2014/09/28,23.75,23.55,24.20,23.35,1030171
2014/09/25,23.60,23.10,23.65,23.00,1159631
2014/09/24,22.97,23.10,23.25,22.50,466825
2014/09/22,23.18,23.00,23.35,23.00,1258279
2014/09/21,23.20,23.10,23.75,23.05,1129844
2014/09/18,23.23,23.10,23.40,23.05,660419
2014/09/17,23.19,23.00,23.30,22.90,526828
2014/09/16,23.00,23.20,23.20,22.90,1322860
2014/09/15,23.11,23.35,23.50,22.80,1569516
2014/09/14,23.63,23.75,23.90,23.50,518571
2014/09/11,23.80,23.90,24.00,23.65,760045
2014/09/10,23.87,23.70,23.95,23.60,1373541
2014/09/09,23.79,23.75,23.85,23.50,573983
2014/09/08,23.74,23.40,23.80,23.30,1405608
2014/09/07,23.39,23.55,23.55,23.25,357187
2014/09/04,23.42,23.15,23.50,23.05,956875
2014/09/03,23.14,23.50,23.50,23.10,1105518
2014/09/02,23.45,23.60,23.65,23.40,616370
2014/09/01,23.61,23.80,23.80,23.45,928553
2014/08/31,23.80,23.90,23.90,23.50,995080
2014/08/28,23.82,23.85,23.90,23.60,1065432
2014/08/27,23.90,23.00,23.95,22.95,2251333
2014/08/26,23.00,22.95,23.10,22.90,777612
2014/08/25,23.02,23.00,23.10,22.80,1073723
2014/08/24,22.95,23.15,23.20,22.95,435163
2014/08/21,23.10,23.05,23.15,22.95,241050
2014/08/20,23.01,23.05,23.05,22.90,350901
2014/08/19,22.99,23.15,23.20,22.95,660265
2014/08/18,23.20,23.45,23.45,23.05,749757
2014/08/17,23.49,23.30,23.60,23.00,421786
2014/08/14,23.38,23.50,23.50,23.05,402895
2014/08/13,23.49,23.80,23.80,23.30,782334
2014/08/12,23.81,23.90,23.90,23.70,231834
2014/08/11,23.82,24.10,24.10,23.80,396805
2014/08/10,24.13,24.60,24.60,24.05,447205
2014/08/07,24.61,24.00,24.75,23.80,1261032
2014/08/06,23.95,23.75,24.20,23.75,348994
2014/08/05,23.79,23.75,23.90,23.60,946619
2014/08/04,23.76,23.80,23.85,23.65,313801
2014/08/03,23.75,23.85,23.85,23.60,293372
2014/07/24,24.03,23.65,24.20,23.50,598732
2014/07/23,23.63,23.80,23.80,23.60,313798
2014/07/22,23.82,23.90,24.00,23.60,577123
2014/07/21,23.82,23.80,23.85,23.55,154802
2014/07/20,23.76,23.75,23.90,23.75,50552
2014/07/17,23.84,23.80,23.90,23.70,86103
2014/07/16,23.97,24.00,24.10,23.90,106397
2014/07/15,24.18,24.30,24.30,23.75,246339
2014/07/14,24.28,24.80,25.00,24.00,408915
2014/07/13,24.99,25.00,25.40,24.65,525558
2014/07/10,25.14,24.05,25.60,23.70,1364869
2014/07/09,24.01,23.35,24.10,23.35,1186680
2014/07/08,23.35,23.75,23.75,23.35,212951
2014/07/07,23.70,23.75,23.90,23.50,356621
2014/07/06,23.85,23.80,24.00,23.50,310859
2014/07/03,23.76,23.90,23.90,23.60,111498
2014/07/02,24.00,24.10,24.10,23.95,158711
2014/07/01,24.00,24.00,24.20,23.90,251483
2014/06/30,24.10,24.10,24.25,23.95,205981
2014/06/29,24.29,24.35,24.45,23.95,381395
2014/06/26,24.52,24.50,24.90,24.40,308770
2014/06/25,24.56,24.85,24.85,24.55,298021
2014/06/24,24.87,24.50,25.00,24.10,176200
2014/06/23,24.80,24.80,24.90,24.30,248870
2014/06/22,25.00,24.90,25.20,24.60,199643
2014/06/19,25.00,25.30,25.30,25.00,296127
2014/06/18,25.47,25.00,25.70,24.90,339253
2014/06/17,25.13,25.20,25.20,24.90,274168
2014/06/16,25.30,25.40,25.40,25.00,434993
2014/06/15,25.41,25.80,25.80,25.20,350616
2014/06/12,25.81,25.50,25.90,25.30,438263
2014/06/11,25.58,25.80,25.80,25.40,463333
2014/06/10,25.97,25.80,26.00,25.70,228517
2014/06/09,25.98,25.90,26.00,25.80,134306
2014/06/08,25.98,26.00,26.20,25.40,360181
2014/06/05,26.00,26.00,26.10,25.80,171860
2014/06/04,26.02,25.90,26.40,25.90,193264
2014/06/03,25.91,25.60,26.00,25.50,472784
2014/06/02,25.70,25.80,25.80,25.60,200253
2014/06/01,25.87,26.00,26.00,25.70,171176
2014/05/29,26.02,25.90,26.10,25.60,448741
2014/05/28,25.99,25.90,26.20,25.50,601270
2014/05/27,25.94,25.90,26.00,25.60,509801
2014/05/26,25.90,26.00,26.10,25.80,943774
2014/05/25,25.96,25.00,26.30,25.00,622549
2014/05/22,25.95,25.80,26.20,25.50,867435
2014/05/21,26.05,25.90,26.20,25.60,297696
2014/05/20,25.96,25.90,26.10,25.70,277414
2014/05/19,26.11,26.50,26.50,25.90,325710
2014/05/18,26.46,26.60,26.70,26.40,235427
2014/05/15,26.78,26.80,27.20,26.60,707362
2014/05/14,26.81,27.00,27.00,26.70,357821
2014/05/13,27.00,27.10,27.20,26.80,667870
2014/05/12,27.18,26.80,27.20,26.60,766940
2014/05/11,26.96,26.70,27.10,26.50,660325
2014/05/08,26.80,26.70,26.90,26.40,500792
2014/05/07,26.61,27.00,27.00,26.40,593923
2014/05/06,27.08,27.20,27.50,26.80,679578
2014/05/05,27.42,27.80,28.00,27.10,717266
2014/05/04,27.85,27.90,28.50,27.70,470822
2014/05/01,28.05,27.90,28.40,27.50,970241
2014/04/30,27.80,27.30,27.90,26.70,1466008
2014/04/29,27.20,27.20,27.90,27.10,539889
2014/04/28,27.50,26.80,27.90,26.60,1970498
2014/04/27,27.00,26.70,27.10,26.30,1424304
2014/04/24,26.93,25.10,27.40,25.00,2565701
2014/04/23,25.27,25.10,25.50,25.00,1285796
2014/04/22,25.16,25.00,25.30,24.90,667906
2014/04/21,25.10,25.30,25.30,24.85,1086265
2014/04/20,25.29,25.00,25.60,24.80,1498138
2014/04/17,25.01,24.95,25.10,23.00,4242338
2014/04/16,25.14,24.25,25.70,24.00,1014222
2014/04/15,24.21,24.00,24.55,23.95,1179894
2014/04/14,24.11,23.90,24.15,23.70,723481
2014/04/13,24.00,24.00,24.15,23.60,1087006
2014/04/10,24.35,22.55,24.50,22.50,4462055
2014/04/09,22.50,22.80,22.85,22.50,940087
2014/04/08,22.95,22.70,23.00,22.70,856388
2014/04/07,22.90,22.45,23.05,22.45,739271
2014/04/06,22.65,22.30,22.70,22.15,1432649
2014/04/03,22.40,22.45,22.60,22.35,214976
2014/04/02,22.60,22.50,22.65,22.20,382546
2014/04/01,22.50,22.55,22.65,22.40,351994
2014/03/31,22.50,22.50,22.50,22.25,442715
2014/03/30,22.55,22.80,22.80,22.50,415438
2014/03/27,22.80,22.65,22.90,22.55,375723
2014/03/26,22.70,22.60,22.70,22.50,212429
2014/03/25,22.60,22.75,22.75,22.55,474129
2014/03/24,22.85,22.80,22.95,22.75,272997
2014/03/23,22.90,22.70,22.90,22.70,251129
2014/03/20,22.75,22.40,22.80,22.35,149680
2014/03/19,22.60,22.75,22.80,22.50,113232
2014/03/18,22.75,22.40,22.85,22.40,589247
2014/03/17,22.40,22.50,22.55,22.30,188522
2014/03/16,22.55,22.85,22.85,22.40,475685
2014/03/13,22.85,22.95,23.00,22.50,345839
2014/03/12,22.80,22.85,23.20,22.60,441465
2014/03/11,22.90,22.90,22.95,22.85,133876
2014/03/10,22.95,22.95,23.00,22.85,142947
2014/03/09,23.00,23.15,23.15,22.90,224410
2014/03/06,23.00,23.10,23.25,23.00,253716
2014/03/05,23.25,23.35,23.60,22.55,380638
2014/03/04,23.40,23.10,23.40,23.10,240807
2014/03/03,23.20,23.10,23.20,22.85,284147
2014/03/02,23.20,23.20,23.50,23.00,357046
2014/02/27,23.25,22.25,23.45,22.25,669285
2014/02/26,22.35,22.40,22.45,22.15,253007
2014/02/25,22.45,23.30,23.30,21.75,1664729
2014/02/24,23.35,23.50,23.50,23.25,256390
2014/02/23,23.50,23.75,23.75,23.00,634498
2014/02/20,23.65,23.75,23.75,23.50,388967
2014/02/19,23.75,23.70,23.90,23.55,221993
2014/02/18,23.80,23.80,23.85,23.50,216930
2014/02/17,23.80,23.90,23.90,23.80,261148
2014/02/16,23.95,24.10,24.10,23.85,272148
2014/02/13,24.15,24.15,24.20,24.00,420166
2014/02/12,24.10,24.00,24.10,23.85,597971
2014/02/11,24.05,23.90,24.05,23.70,299519
2014/02/10,23.95,22.50,24.00,22.50,278332
2014/02/09,24.00,24.00,24.15,23.95,300195
2014/02/06,24.00,24.00,24.10,23.80,324521
2014/02/05,24.00,23.90,24.05,23.90,98805
2014/02/04,24.05,23.85,24.10,23.70,242797
2014/02/03,24.05,24.10,24.15,23.95,291802
2014/02/02,24.20,24.30,24.35,24.10,409055
2014/01/30,24.40,23.85,24.60,23.85,424959
2014/01/29,24.05,24.20,24.20,23.95,860781
2014/01/28,24.10,23.95,24.15,23.90,745516
2014/01/27,24.05,24.00,24.30,23.80,194915
2014/01/26,24.10,23.70,24.30,23.50,621206
2014/01/23,24.05,23.90,24.25,23.80,359853
2014/01/22,23.95,23.75,24.15,23.70,915973
2014/01/21,24.00,24.20,24.20,23.55,790542
2014/01/20,24.20,23.20,24.35,23.20,15431224
2014/01/19,23.55,23.45,23.55,22.75,554927
2014/01/16,23.50,22.95,25.00,22.95,1500517
2014/01/15,23.00,22.80,23.05,22.80,456991
2014/01/14,23.00,22.55,23.00,22.55,785032
2014/01/13,22.75,22.40,22.80,22.40,2966072
2014/01/12,22.60,22.50,22.60,22.35,378148
2014/01/09,22.50,22.10,22.55,22.00,797575
2014/01/08,22.10,22.90,22.90,21.90,1482416
2014/01/07,22.90,23.30,23.30,22.75,896165
2014/01/06,23.30,23.70,23.70,23.20,1114352
2014/01/05,23.85,24.45,24.60,23.80,672411
2014/01/02,24.45,24.65,24.65,24.40,366070
2014/01/01,24.70,24.60,25.00,24.45,2023920
2013/12/31,24.50,24.65,25.00,24.50,2952571
2013/12/30,24.65,24.65,24.75,24.30,1835900
2013/12/29,24.70,24.70,25.00,24.65,716075
2013/12/26,24.70,24.25,24.80,24.00,2001967
2013/12/25,24.20,23.65,24.45,23.60,3947679
2013/12/24,23.60,23.50,23.70,23.40,1476295
2013/12/23,23.50,23.45,23.50,23.25,1663184
2013/12/22,23.45,23.40,23.70,23.25,549850
2013/12/19,23.35,23.10,23.35,23.05,274431
2013/12/18,23.20,23.25,23.40,23.05,821257
2013/12/17,23.30,23.40,23.50,23.05,565499
2013/12/16,23.45,23.40,23.85,23.35,1933335
2013/12/15,23.40,23.40,23.60,23.20,677565
2013/12/12,23.30,23.15,23.55,23.05,602572
2013/12/11,23.25,23.05,23.35,22.95,567152
2013/12/10,23.20,22.90,23.50,22.80,1227291
2013/12/09,22.90,22.70,22.95,22.70,748461
2013/12/08,22.75,22.65,22.75,22.60,453899
2013/12/05,22.65,22.65,22.70,22.50,527725
2013/12/04,22.70,22.55,22.90,22.40,876501
2013/12/03,22.55,22.55,22.60,22.50,467877
2013/12/02,22.65,22.60,22.75,22.55,561783
2013/12/01,22.65,22.45,22.75,22.45,856112
2013/11/28,22.50,22.25,22.60,22.10,1638685
2013/11/27,22.10,21.85,22.20,21.85,649895
2013/11/26,21.95,21.90,22.00,21.80,1179713
2013/11/25,21.90,21.95,22.10,21.90,534388
2013/11/24,22.00,21.40,22.35,21.40,1033805
2013/11/21,21.60,21.70,21.80,20.80,2373841
2013/11/20,21.85,22.20,22.25,21.75,689835
2013/11/19,22.35,22.50,22.50,22.10,531118
2013/11/18,22.60,22.35,22.75,22.00,949908
2013/11/17,22.60,22.90,22.90,22.30,610627
2013/11/14,22.90,22.80,23.00,22.65,971877
2013/11/13,22.90,22.90,23.00,22.65,1178561
2013/11/12,23.00,22.80,23.10,22.40,1800665
2013/11/11,23.00,22.95,23.00,22.70,1038625
2013/11/10,22.90,22.50,23.00,22.40,2122507
2013/11/07,22.20,22.10,22.30,21.90,1627580
2013/11/06,22.10,21.75,22.15,21.75,1733133
2013/11/05,21.80,21.60,21.95,21.30,1603011
2013/11/04,21.60,21.50,21.65,21.50,1573732
2013/11/03,21.50,21.05,21.60,21.05,2519183
2013/10/31,21.05,20.85,21.15,20.85,1486785
2013/10/30,20.95,20.45,21.00,20.45,990661
2013/10/29,20.55,20.40,20.60,20.35,1162602
2013/10/28,20.50,20.15,20.50,20.15,1140223
2013/10/27,20.25,20.20,20.30,20.10,392942
2013/10/24,20.25,20.00,20.30,19.95,1361158
2013/10/23,20.15,20.05,20.15,19.95,1623243
2013/10/22,20.10,20.00,20.15,19.95,2093955
2013/10/21,20.00,20.00,20.20,19.95,1047059
2013/10/20,20.05,20.10,20.40,19.95,2019415
2013/10/10,20.05,20.00,20.20,19.85,2657614
2013/10/09,20.05,19.50,20.05,19.45,1991163
2013/10/08,19.65,19.50,19.85,19.30,826688
2013/10/07,19.60,19.05,20.00,19.00,2625682
2013/10/06,19.15,19.85,19.85,18.90,1135062
2013/10/03,19.80,19.70,19.90,19.60,1054832
